50109055303388,0.01059436,-0.00595515,-0.00144004,0.99973285,-0.012848447,0.010643585,0.015994862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007982187,0.0069156773,0.012619785
50109065389927,0.01145944,-0.0039063,-0.0044403,0.99973285,-0.012848447,0.010643585,0.015994862,0.011650356,-0.0039713797,-0.0045142765,2.3308003E-4,-7.9452446E-5,-9.0313784E-5,5.829318E-7,-1.987101E-7,-2.2587425E-7,1.1558609E-4,-3.9401046E-5,-4.4787263E-5,0.007993417,0.0069157095,0.012622248
50109076661542,0.0124184,0.00108228,-0.00444221,0.99973285,-0.012848447,0.010643585,0.015994862,0.0116537735,-0.0039721997,-0.0045155766,3.7305482E-4,-6.725767E-5,-1.4038471E-4,0.011653773,-0.0039722063,-0.0045155766,3.7305546E-4,-6.72534E-5,-1.4038465E-4,0.0079954965,0.0069147865,0.012629502
50109085989004,0.00513114,0.00590743,0.00254917,0.99973285,-0.012848447,0.010643585,0.015994862,0.011657501,-0.003972606,-0.004516801,4.2088545E-4,-1.2111095E-5,-1.1657506E-4,0.011657476,-0.00397257,-0.0045167753,4.2091534E-4,-1.2156346E-5,-1.1660742E-4,0.008000947,0.0069127064,0.01262774
50109102929004,0.01013101,0.00496464,-0.00944995,0.99973285,-0.012848447,0.010643585,0.015994862,0.011666113,-0.003972263,-0.004520041,5.924357E-4,7.239184E-5,-2.7687894E-4,0.011666085,-0.0039720987,-0.0045201317,5.9250474E-4,7.19899E-5,-2.7665723E-4,0.008001175,0.006912966,0.012628346
50109115473388,9.27E-4,-3.118E-5,-0.01645374,0.99973285,-0.012848447,0.010643585,0.015994862,0.011673967,-0.003971486,-0.00452442,6.028313E-4,7.245281E-5,-4.846497E-4,0.011673617,-0.0039713574,-0.004524809,6.040644E-4,7.200071E-5,-4.8328098E-4,0.008000418,0.0069120955,0.0126269385
50109125467312,-0.00611022,7.857E-5,-0.00745201,0.99973285,-0.012848447,0.010643585,0.015994862,0.011680476,-0.003970938,-0.0045295055,5.381491E-4,7.406136E-5,-5.597187E-4,0.011679687,-0.003970758,-0.0045296354,5.4176623E-4,7.323803E-5,-5.591245E-4,0.00800152,0.006911601,0.012628092
50109135262081,-0.0051877,0.00727246,5.5027E-4,0.99973285,-0.012848447,0.010643585,0.015994862,0.011686428,-0.0039704824,-0.004535241,4.818512E-4,1.4894837E-4,-5.526757E-4,0.011685499,-0.0039698635,-0.004534961,4.8733677E-4,1.4529342E-4,-5.543289E-4,0.008000877,0.0069169034,0.012638942
50109145175235,0.00474812,0.01226154,0.00454902,0.99973285,-0.012848447,0.010643585,0.015994862,0.01169188,-0.0039694346,-0.004541074,5.2551803E-4,2.7845113E-4,-5.03127E-4,0.011691439,-0.003968403,-0.0045404965,5.2892003E-4,2.7049892E-4,-5.075806E-4,0.007998481,0.006921653,0.012633577
50109155188696,0.00477969,0.01003634,0.00554466,0.99973285,-0.012848447,0.010643585,0.015994862,0.01169785,-0.003967091,-0.004546517,5.685149E-4,3.8879586E-4,-4.4051037E-4,0.011697382,-0.003966143,-0.004545834,5.733793E-4,3.7894963E-4,-4.4760577E-4,0.0079960115,0.0069195363,0.012631685
50109168201542,-0.00515809,0.00397737,0.0025444,0.99973285,-0.012848447,0.010643585,0.015994862,0.011705881,-0.0039621983,-0.0045524836,4.8348992E-4,4.489818E-4,-3.9986608E-4,0.011704812,-0.003961695,-0.0045520337,5.013935E-4,4.4055277E-4,-4.0740048E-4,0.00799964,0.0069174627,0.012632279
50109175190465,-0.01212824,-0.00123919,-0.00545978,0.99973285,-0.012848447,0.010643585,0.015994862,0.011710274,-0.00395924,-0.0045553613,3.6781377E-4,4.4384843E-4,-4.3919688E-4,0.011708964,-0.0039590904,-0.004555411,3.9872658E-4,4.403212E-4,-4.3802406E-4,0.007999767,0.006916147,0.012629345
50109185693773,-0.00912202,8.5006E-4,-0.01245784,0.99973285,-0.012848447,0.010643585,0.015994862,0.011714297,-0.003954684,-0.0045604105,2.363589E-4,4.609961E-4,-5.8355514E-4,0.011713634,-0.003954531,-0.0045606615,2.720024E-4,4.5277688E-4,-5.7004543E-4,0.00799262,0.006915935,0.012629441
50109195693773,8.6577E-4,0.00582411,-0.00645828,0.99973285,-0.012848447,0.010643585,0.015994862,0.011716655,-0.0039497386,-0.0045665773,2.2137986E-4,5.405278E-4,-6.522587E-4,0.011716704,-0.003949783,-0.004566569,2.450166E-4,5.192372E-4,-6.4813794E-4,0.007985495,0.006916667,0.0126306685
50109206384081,8.6577E-4,0.00582411,-0.00645828,0.99973285,-0.012848447,0.010643585,0.015994862,0.011718397,-0.00394302,-0.004574036,2.0062942E-4,6.297939E-4,-7.265093E-4,0.011719071,-0.0039436272,-0.004573919,2.3063521E-4,6.0278934E-4,-7.212997E-4,0.007990135,0.0069137197,0.012634515
50109216954158,-0.0119825,0.00200729,-0.00145149,0.99973285,-0.012848447,0.010643585,0.015994862,0.011716479,-0.003935406,-0.0045813518,-7.5574862E-6,6.7145564E-4,-7.310841E-4,0.011719848,-0.0039362507,-0.0045817965,7.397348E-5,6.510111E-4,-7.418517E-4,0.008011522,0.0069086817,0.012638819
50109227771619,-0.0196131,0.00210067,5.5789E-4,0.99973285,-0.012848447,0.010643585,0.015994862,0.011707356,-0.0039265007,-0.0045879306,-3.5243604E-4,7.197186E-4,-7.0324464E-4,0.01171525,-0.0039280197,-0.0045892275,-2.1972143E-4,6.9417956E-4,-7.250491E-4,0.008038058,0.006905635,0.012641092
50109235424004,-0.02234953,0.00513029,-0.00343608,0.99973285,-0.012848447,0.010643585,0.015994862,0.011692109,-0.003917681,-0.0045930087,-6.8921794E-4,8.030337E-4,-7.2390557E-4,0.011704004,-0.003920843,-0.004593413,-5.2346324E-4,7.5897755E-4,-7.2953885E-4,0.008043292,0.006904369,0.012641135
50109249732773,-0.01033441,0.00134015,-0.01043224,0.99973285,-0.012848447,0.010643585,0.015994862,0.011668388,-0.003903003,-0.004607823,-9.73697E-4,8.5476215E-4,-9.0933946E-4,0.011681189,-0.0039060535,-0.0046044346,-8.3709066E-4,8.222096E-4,-8.7317807E-4,0.00804387,0.006904395,0.012641364
50109255517312,-0.00428454,0.00132758,-0.00942993,0.99973285,-0.012848447,0.010643585,0.015994862,0.011651589,-0.003894401,-0.004616592,-0.0011069753,8.979932E-4,-9.966567E-4,0.011662683,-0.0038980364,-0.004613241,-9.984811E-4,8.624416E-4,-9.6388726E-4,0.00804492,0.006902608,0.012647799
50109266178158,-0.00521861,-0.00353865,5.7411E-4,0.99973285,-0.012848447,0.010643585,0.015994862,0.011623615,-0.0038847027,-0.004622286,-0.001297608,8.6304196E-4,-9.4888476E-4,0.011639491,-0.003885029,-0.0046271845,-0.00116261,8.602682E-4,-9.905362E-4,0.008045127,0.006894383,0.0126600275
