44453491892821,0.00337853,-8.97E-5,-0.02616691,0.99998647,-0.0013550476,0.004636827,0.0019665265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44453501979128,-0.00159166,1.719E-5,-0.01416683,0.99998474,-4.8794277E-4,0.0051429085,0.0019766544,-0.0016155312,1.744781E-5,-0.014379299,-3.234624E-5,3.4934084E-7,-2.87903E-4,-8.096264E-8,8.744002E-10,-7.206213E-7,-1.6053971E-5,1.7338361E-7,-1.42891E-4
44453514602974,0.00138468,-0.00293228,-0.00716686,0.9999874,-0.0014909599,0.0043762727,0.0019509458,-0.0016158269,1.7216342E-5,-0.014383499,-1.486816E-5,-3.666544E-5,-3.7838094E-4,-0.0016158292,1.7218574E-5,-0.014383504,-1.4866253E-5,-3.6667312E-5,-3.7837634E-4
44453523309205,0.00430331,-0.007324,-0.0041666,0.9999856,-8.5393526E-4,0.0049491534,0.0019640257,-0.001615814,1.6645397E-5,-0.014386987,2.2627779E-5,-1.00467485E-4,-4.146039E-4,-0.0016157932,1.661955E-5,-0.014386951,2.2597447E-5,-1.0042987E-4,-4.146563E-4
44453531932590,-0.00166706,-0.0010842,0.01083469,0.999982,-3.6186853E-4,0.005647482,0.001971782,-0.0016156804,1.5749294E-5,-0.014390402,8.251036E-6,-1.098393E-4,-3.2065992E-4,-0.0016156809,1.5738715E-5,-0.014390159,8.252079E-6,-1.0981696E-4,-3.211722E-4
44453541817898,-0.00359851,0.01690403,0.00883483,0.9999862,2.4913123E-4,0.0048831096,0.0019751429,-0.0016157381,1.5179198E-5,-0.014393567,-2.7429003E-5,5.8179252E-5,-2.320637E-4,-0.0016157746,1.5489424E-5,-0.014393141,-2.7321346E-5,5.7262252E-5,-2.3332491E-4
44453551804282,0.00637068,0.02253361,0.00183391,0.9999899,6.962179E-4,0.003998214,0.0019669652,-0.0016159206,1.6245938E-5,-0.014396253,3.7087684E-5,2.857365E-4,-2.1192747E-4,-0.0016156944,1.6883814E-5,-0.014395793,3.6191053E-5,2.8320853E-4,-2.1374958E-4
44453561805513,0.01714592,0.01359427,-0.0021677,0.99998987,-3.190581E-4,0.0040439325,0.0019683389,-0.0016154118,1.926276E-5,-0.01439895,2.1232216E-4,4.244123E-4,-2.3115963E-4,-0.0016146922,1.9783534E-5,-0.014398481,2.0856799E-4,4.2169594E-4,-2.3360713E-4
44453572509898,0.01507277,0.00677453,-0.00716877,0.99998605,-0.0011290265,0.0047744336,0.0019711244,-0.0016130711,2.3872095E-5,-0.01440218,3.792389E-4,4.991838E-4,-3.054814E-4,-0.0016122755,2.4193958E-5,-0.014401835,3.736669E-4,4.969295E-4,-3.078969E-4
44453582293128,0.00804196,0.0097099,-0.01016998,0.9999881,-2.0464236E-4,0.004474969,0.0019648152,-0.0016094906,2.8704217E-5,-0.014405882,4.6272532E-4,5.990029E-4,-4.0286558E-4,-0.001608976,2.92204E-5,-0.014405656,4.5791524E-4,5.94178E-4,-4.0497666E-4
44453591812359,-0.00271141,0.00688397,-0.01116561,0.9999835,-5.500523E-4,0.0053778486,0.0019686501,-0.0016051483,3.434474E-5,-0.0144104,4.361376E-4,6.693451E-4,-5.06874E-4,-0.0016052086,3.4718163E-5,-0.014410223,4.369148E-4,6.64533E-4,-5.091536E-4
44453602313051,2.8444E-4,0.00479702,-0.00716686,0.99998856,-4.8422744E-4,0.004329908,0.0019740334,-0.0016006448,4.1405714E-5,-0.014416471,4.409803E-4,7.243991E-4,-5.749936E-4,-0.0016005528,4.1637795E-5,-0.014416117,4.3912441E-4,7.197171E-4,-5.82131E-4
44453611851205,0.00813878,0.00774489,-0.00916767,0.99998504,7.6247285E-5,0.0050979266,0.001981952,-0.0015964098,4.8397585E-5,-0.014422557,5.312449E-4,8.0826064E-4,-6.556157E-4,-0.0015960685,4.8667447E-5,-0.014422373,5.1860925E-4,7.9827104E-4,-6.6243624E-4
44453621828667,0.00720807,0.01447807,-0.00716781,0.9999896,-7.4762254E-5,0.0041223573,0.0019812675,-0.0015908343,5.704517E-5,-0.014429525,6.1803317E-4,9.770864E-4,-7.1486004E-4,-0.0015907505,5.718262E-5,-0.014429456,6.0316315E-4,9.5271505E-4,-7.2713225E-4
44453782649205,0.0070759,0.02281823,-0.0021696,0.9998222,0.012336947,0.0141300615,0.0019485805,-0.0013575933,6.207138E-4,-0.014510579,0.0019424746,0.005137584,-7.908781E-4,-0.001399939,5.092575E-4,-0.014572545,0.0017559833,0.004646727,-0.0010637763
44453791934051,0.00306804,0.0222849,0.0048294,0.9998387,0.011613863,0.013559981,0.0019454107,-0.0013141977,7.9310144E-4,-0.0144069735,0.0020769283,0.005864191,-2.808813E-4,-0.0013394256,6.693761E-4,-0.014517714,0.001970961,0.005344496,-7.4603787E-4
44453801803436,0.00398622,0.0171513,0.00782871,0.99985564,0.010824706,0.012954753,0.0019525703,-0.0012588305,9.588605E-4,-0.014263315,0.0022551543,0.006462225,3.8136123E-4,-0.0012935054,8.5181266E-4,-0.014409365,0.00211627,0.0060334634,-2.0361676E-4
44453811822051,0.00400503,0.01395965,0.00482749,0.9998717,0.010024754,0.012350952,0.0019490279,-0.0011967551,0.0011212517,-0.014116201,0.002445587,0.0069730524,9.771124E-4,-0.001236036,0.0010243036,-0.014259253,0.0022952792,0.0066020815,4.29726E-4
44453821898282,0.00112902,0.01382937,0.00782966,0.99988663,0.009214571,0.011750924,0.0019399377,-0.0011525037,0.0012995919,-0.013919573,0.0025285874,0.007505748,0.0017387809,-0.0011720555,0.001192216,-0.014105957,0.0024569633,0.0071124,0.001056006
