[-0.0, -0.0, -0.0]| 0.01
[-0.0, -0.0, -0.0]| 0.01
[-0.0, -0.0, -0.0]| 0.011640616

[0.0, 0.0, -0.01]| 0.01
[0.0, 0.0, -0.01]| 0.008601308
[0.0, -0.0, -0.01]| 0.01
[0.0, -0.0, -0.01]| 0.009149153
[0.0, -0.0, -0.01]| 0.011107
[-0.0, -0.01, -0.01]| 0.009602154

[-0.01, 0.0, 0.0]| 0.01
[-0.01, 0.0, 0.0]| 0.009440231
[-0.0, 0.0, 0.01]| 0.012904385
[-0.0, 0.0, 0.01]| 0.01306023
[0.0, -0.0, 0.0]| 0.003771539

[0.0, -0.01, -0.01]| 0.011520692
[-0.0, -0.0, -0.02]| 0.01
[-0.0, -0.0, -0.02]| 0.008484692

[-0.0, 0.0, -0.02]| 0.009969077
[0.0, -0.0, -0.02]| 0.010732539
[0.01, -0.01, -0.01]| 0.013742

[0.01, -0.0, -0.01]| 0.005586769
[0.0, -0.0, -0.0]| 0.010825154
[0.0, 0.0, -0.0]| 0.009977077

[0.0, 0.0, -0.01]| 0.01
[0.0, 0.0, -0.01]| 0.009768077
[0.0, 0.0, -0.01]| 0.009915307
[0.0, -0.0, -0.01]| 0.009458462

[-0.0, -0.01, -0.0]| 0.010395923
[-0.01, -0.02, -0.0]| 0.009630308
[-0.0, -0.01, -0.01]| 0.009972231

[0.0, -0.0, -0.01]| 0.010060769
[0.0, -0.0, -0.01]| 0.009937923
[0.0, -0.01, -0.02]| 0.010320846
[0.0, -0.01, -0.02]| 0.009678154

[-0.0, 0.0, -0.01]| 0.011809923
[-0.01, 0.0, -0.0]| 0.010919615
[-0.01, 0.0, -0.0]| 0.007280616

[-0.0, 0.0, -0.02]| 0.010030307
[-0.01, 0.01, -0.02]| 0.010110077
[-0.0, 0.0, -0.01]| 0.010195462

[0.0, -0.0, -0.01]| 0.01
[0.0, -0.0, -0.01]| 0.012494
[0.0, -0.0, -0.01]| 0.007231
[-0.0, 0.0, -0.0]| 0.010678231

[-0.02, -0.0, -0.03]| 0.013360846
[-0.02, -0.0, -0.03]| 0.006314307
[-0.01, 0.0, -0.02]| 0.009694385
[-0.0, 0.0, -0.01]| 0.010548462
essage: 1073741824
essage: 1073741824

[0.0, 0.0, -0.01]| 0.009365692
[0.0, 0.0, -0.01]| 0.010011615
[-0.0, 0.0, -0.01]| 0.010264231

[-0.0, 0.01, -0.01]| 0.009712462
[0.0, 0.0, -0.01]| 0.01
[0.0, 0.0, -0.01]| 0.009980384

[-0.0, -0.0, -0.01]| 0.010034769
[-0.0, 0.0, -0.0]| 0.009983231
[-0.0, 0.0, 0.0]| 0.010121077
[-0.0, 0.0, 0.0]| 0.010423308
[0.0, -0.0, -0.0]| 0.009441846
[0.0, -0.01, -0.0]| 0.010374846
[0.0, -0.01, -0.01]| 0.009630616

[0.0, -0.0, -0.01]| 0.009995923
[-0.0, 0.0, -0.02]| 0.010074923
[-0.01, 0.0, -0.02]| 0.010376769

[-0.0, -0.0, -0.01]| 0.009553538
[0.0, -0.0, -0.02]| 0.010513
[0.0, -0.01, -0.03]| 0.009483847

[0.0, -0.01, -0.02]| 0.010198769
[0.0, -0.01, -0.01]| 0.010505384
[-0.0, -0.0, -0.0]| 0.009322308
[-0.0, 0.0, -0.0]| 0.009975308

[0.0, 0.0, -0.02]| 0.009990692
[0.0, 0.0, -0.02]| 0.011406539
[-0.0, 0.0, -0.01]| 0.008590461

[-0.01, 0.0, -0.01]| 0.010132462
[-0.0, 0.0, -0.01]| 0.009913153
[0.01, -0.0, -0.02]| 0.017723078

[0.0, -0.0, -0.0]| 0.01
[0.0, -0.0, -0.0]| 0.012549385
[0.0, -0.0, -0.01]| 0.009811385

[0.0, -0.0, -0.01]| 0.009968384
[-0.0, -0.01, -0.01]| 0.012251846
[-0.0, -0.0, -0.01]| 0.007670077

[-0.0, -0.0, -0.01]| 0.010256462
[-0.01, -0.0, -0.0]| 0.009737538
[-0.0, 0.0, -0.0]| 0.011734385
[0.0, 0.01, -0.01]| 0.008763769

[0.0, 0.01, -0.01]| 0.009494077
[0.01, 0.0, -0.02]| 0.010093846
[0.01, 0.0, -0.02]| 0.010235616

[0.0, 0.0, -0.02]| 0.009794461
[-0.01, 0.0, -0.01]| 0.012392154
[-0.01, -0.0, -0.02]| 0.007836846
[-0.0, -0.0, -0.02]| 0.009735769
[-0.0, -0.0, -0.02]| 0.010944

[-0.01, -0.01, -0.01]| 0.009700308
[-0.0, -0.01, -0.01]| 0.009784616

[-0.0, -0.0, -0.0]| 0.009491384
[-0.0, 0.0, -0.0]| 0.015155846
[-0.0, 0.0, -0.0]| 0.004836846

[-0.0, 0.0, -0.0]| 0.010247
[-0.0, 0.0, -0.0]| 0.009763539
[-0.01, 0.0, -0.01]| 0.010211769
[-0.02, -0.0, -0.02]| 0.010026846

[-0.0, -0.0, -0.02]| 0.010455846
[0.0, -0.0, -0.0]| 0.014283
[0.0, -0.0, -0.0]| 0.005006
[-0.0, -0.01, -0.01]| 0.010103308

[-0.0, -0.0, -0.02]| 0.010045616
[-0.0, -0.0, -0.02]| 0.009890923
[0.0, -0.0, -0.01]| 0.010047538

[0.01, 0.0, -0.01]| 0.010448769
[0.0, 0.0, -0.01]| 0.009906077
[-0.0, 0.0, -0.02]| 0.009584077
[-0.0, 0.0, -0.02]| 0.010114923
[0.0, 0.01, -0.0]| 0.010045

[0.0, 0.01, -0.0]| 0.009894462

[0.0, 0.0, 0.0]| 0.010041846
[-0.0, -0.0, -0.0]| 0.009899461
[-0.0, -0.01, -0.01]| 0.009974539
[-0.0, -0.01, -0.01]| 0.010279461

[0.0, -0.02, -0.0]| 0.010016
[0.0, -0.0, -0.01]| 0.013487385

[0.0, -0.0, -0.02]| 0.016480923
[0.01, -0.0, -0.01]| 0.010008231
[0.01, -0.0, -0.01]| 0.009741615
[0.01, -0.0, -0.0]| 0.010191154

[0.0, 0.0, -0.0]| 0.009801539
[-0.01, -0.0, -0.01]| 0.011407153
[-0.01, -0.0, -0.01]| 0.008612154

[-0.0, 0.0, 0.0]| 0.009985154
[0.01, -0.0, 0.0]| 0.011792846
[0.01, -0.01, -0.0]| 0.008213077

[0.01, -0.01, -0.01]| 0.010226693
[0.0, -0.0, -0.02]| 0.00978423
[-0.0, -0.0, -0.02]| 0.009991539
[-0.0, -0.0, -0.01]| 0.010159615

[0.0, 0.0, -0.0]| 0.009931077
[-0.0, 0.0, -0.01]| 0.013076077
[-0.01, 0.0, -0.01]| 0.006826538

[-0.01, 0.0, -0.02]| 0.009999462
[-0.0, 0.0, -0.02]| 0.011620846
[-0.0, -0.0, -0.02]| 0.011829462

[0.0, 0.0, -0.02]| 0.006563923
[0.0, 0.0, -0.02]| 0.009975384
[-0.0, 0.0, -0.01]| 0.01063977
[-0.0, 0.01, -0.0]| 0.009458

[-0.0, 0.0, -0.02]| 0.009911077
essage: 1073741824
essage: 1073741824
[-0.0, -0.0, -0.02]| 0.010145153
essage: 1073741824
[-0.0, -0.0, -0.0]| 0.010095
[-0.01, -0.02, 0.01]| 0.009881923

[-0.01, -0.01, 0.0]| 0.011038308
[-0.0, -0.0, -0.0]| 0.008839308

[0.0, 0.0, -0.02]| 0.010156692
[0.01, 0.0, -0.03]| 0.009972692
[0.01, 0.0, -0.02]| 0.009956231
[0.0, -0.0, -0.01]| 0.009985154
[-0.0, 0.0, -0.0]| 0.009965539

[-0.0, 0.0, 0.0]| 0.011902923
[-0.0, -0.0, 0.0]| 0.008877461
[-0.01, -0.0, -0.0]| 0.010009616

[-0.02, -0.01, -0.01]| 0.009169846
[-0.02, -0.0, -0.02]| 0.010248154
[-0.01, -0.0, -0.02]| 0.009766307

[-0.0, -0.0, -0.01]| 0.010001539
[0.0, 0.0, -0.01]| 0.010103154
[0.0, 0.01, -0.01]| 0.010023307

[0.0, 0.02, -0.0]| 0.009867616
[0.0, 0.0, -0.0]| 0.010732
[0.0, -0.0, -0.0]| 0.010436769
[0.0, 0.0, -0.0]| 0.009057308

[0.0, 0.0, -0.01]| 0.009758
[-0.0, -0.0, -0.02]| 0.010108
[0.0, -0.0, -0.01]| 0.009906846

[0.01, -0.0, 0.0]| 0.01119823
[0.01, -0.0, 0.0]| 0.009594847
[0.0, 0.0, -0.01]| 0.011869923

[-0.0, 0.0, -0.0]| 0.007475077
[-0.0, 0.0, -0.0]| 0.009935692
[0.0, -0.0, -0.0]| 0.010213154
[0.0, -0.0, -0.0]| 0.010007692

[0.0, 0.0, 0.0]| 0.009692692
[0.01, 0.0, 0.0]| 0.012257
[0.0, 0.0, 0.01]| 0.007815847

[-0.0, 0.0, 0.01]| 0.010764461
[-0.01, 0.0, 0.0]| 0.009750385
[-0.01, 0.0, -0.0]| 0.009412384

[-0.01, -0.0, -0.0]| 0.010018616
[-0.01, -0.0, -0.0]| 0.01009223
[-0.0, -0.01, -0.0]| 0.013828077
[-0.0, -0.01, -0.0]| 0.006074616
[-0.0, -0.0, -0.01]| 0.010389769
[-0.0, -0.0, -0.02]| 0.011309385

[-0.0, -0.0, -0.02]| 0.008732538
[-0.0, -0.0, -0.02]| 0.010499462
[0.0, -0.0, -0.0]| 0.009328615

[0.0, -0.01, -0.0]| 0.009926846
[0.01, -0.0, -0.01]| 0.009801923

[0.0, 0.0, -0.01]| 0.010374462
[-0.01, 0.0, -0.0]| 0.011098307
[-0.01, 0.0, -0.0]| 0.008680385

[-0.02, 0.0, -0.01]| 0.009856308
[-0.01, -0.0, -0.01]| 0.011139154
[-0.01, -0.0, -0.01]| 0.008941461

[-0.01, 0.0, -0.0]| 0.009935154
[-0.01, 0.0, 0.0]| 0.009982
[-0.0, 0.0, 0.0]| 0.010344154
[-0.0, 0.0, -0.0]| 0.009727615

[-0.01, -0.0, -0.01]| 0.010014846
[-0.01, -0.0, -0.01]| 0.014160693
[-0.0, 0.0, -0.01]| 0.006145538

[0.01, 0.0, -0.02]| 0.009645539
[0.01, 0.0, -0.02]| 0.015313923
[0.01, 0.0, -0.01]| 0.00463823

[0.0, 0.01, -0.01]| 0.010109231
[-0.0, 0.0, -0.01]| 0.009894077
[0.0, -0.0, -0.01]| 0.015071692
[0.0, -0.0, -0.01]| 0.005511231

[0.0, -0.0, -0.01]| 0.009629693
[-0.0, 0.0, -0.02]| 0.013877615
[-0.0, 0.0, -0.02]| 0.006269538

[-0.0, 0.01, -0.01]| 0.010247923
[0.0, 0.0, -0.0]| 0.010978385
[0.0, 0.0, 0.0]| 0.008839077
[0.0, -0.0, 0.0]| 0.009751154

[0.0, -0.0, 0.0]| 0.009835231
[-0.0, -0.0, -0.01]| 0.010013307

[-0.01, -0.0, -0.02]| 0.009979923
[-0.01, -0.0, -0.02]| 0.010100693
[-0.0, -0.0, -0.01]| 0.010002
[0.0, 0.0, -0.01]| 0.010781307

[0.0, 0.0, -0.0]| 0.009138077
[-0.0, -0.0, -0.0]| 0.009976539
[-0.0, -0.0, -0.0]| 0.009994461
[0.0, 0.0, -0.01]| 0.00999677

[0.0, 0.0, -0.02]| 0.010047461
[-0.0, 0.0, -0.01]| 0.009966
[-0.0, -0.0, -0.01]| 0.010069923

[-0.01, -0.0, -0.01]| 0.010292923
[-0.01, -0.0, -0.0]| 0.009739616
[-0.0, 0.0, 0.0]| 0.009888846
[0.0, 0.01, -0.0]| 0.010376846

[0.0, 0.0, -0.01]| 0.009622538
[-0.0, 0.0, -0.01]| 0.013047693
[-0.0, 0.0, -0.01]| 0.006967077

[-0.01, 0.0, -0.0]| 0.01004623
[-0.0, 0.0, -0.0]| 0.010239616
[0.0, 0.0, -0.01]| 0.010444769

[-0.0, 0.0, -0.01]| 0.009327462
[-0.01, 0.0, -0.0]| 0.009937
essage: 1073741824
essage: 1073741824
essage: 1073741824
[-0.01, -0.0, 0.0]| 0.011366692
[0.0, -0.0, 0.0]| 0.009012538

[0.0, -0.0, -0.0]| 0.01157977
[-0.0, -0.0, -0.01]| 0.011195615
[-0.01, 0.0, -0.01]| 0.007128

[-0.01, 0.0, -0.02]| 0.010997
[-0.01, 0.0, -0.02]| 0.009083
[-0.0, -0.0, -0.01]| 0.009748308
[-0.0, -0.0, -0.01]| 0.010074

[0.0, -0.01, -0.01]| 0.009821615
[0.0, -0.01, -0.0]| 0.010903462
[0.01, -0.01, -0.01]| 0.009089384

[0.01, -0.0, -0.01]| 0.009993769
[-0.0, 0.0, -0.02]| 0.014674616
[-0.0, 0.0, -0.02]| 0.005394384
[-0.0, 0.01, -0.0]| 0.010139616

[-0.01, 0.01, -0.0]| 0.009789384
[-0.01, 0.0, -0.0]| 0.010324924

[-0.01, -0.0, -0.0]| 0.009691384
[-0.0, -0.0, -0.01]| 0.009991769
[-0.0, -0.01, -0.0]| 0.01379477
[-0.0, -0.01, -0.0]| 0.006246307

[-0.0, -0.01, -0.0]| 0.009960077
[-0.0, -0.0, -0.0]| 0.010498154
[0.0, 0.0, -0.01]| 0.009727

[0.0, 0.0, -0.02]| 0.009833692
[0.0, 0.0, -0.02]| 0.009933847
[-0.0, -0.0, -0.01]| 0.009996923
[-0.01, -0.01, -0.0]| 0.010022769

[-0.01, -0.01, 0.0]| 0.010246077
[-0.0, -0.01, -0.0]| 0.011939077
[-0.0, -0.0, -0.02]| 0.007919538

[-0.0, -0.0, -0.02]| 0.009884616
[0.0, -0.0, -0.01]| 0.010005769
[0.0, 0.0, -0.0]| 0.010007384
[-0.0, 0.01, -0.01]| 0.010098

[-0.0, 0.0, -0.01]| 0.009885539
[-0.0, 0.0, -0.02]| 0.010010692
[0.0, 0.0, -0.01]| 0.010415616

[0.0, 0.0, -0.01]| 0.009589615
[-0.0, 0.0, -0.01]| 0.012378385
[-0.0, 0.0, -0.01]| 0.007818538
[-0.01, -0.0, -0.01]| 0.010147538

[-0.01, -0.0, -0.01]| 0.012471924
[-0.0, 0.0, -0.01]| 0.009390461
[-0.0, 0.0, -0.0]| 0.012030308

[-0.0, 0.0, -0.0]| 0.005746077
[-0.0, -0.0, 0.0]| 0.01039823
[-0.0, -0.0, -0.0]| 0.009602539

[-0.01, -0.0, -0.01]| 0.011144077
[-0.01, -0.01, -0.01]| 0.008899846
[-0.0, -0.01, -0.01]| 0.009949

[-0.0, -0.0, -0.01]| 0.010117
[0.0, 0.0, -0.0]| 0.009885077
[0.01, 0.01, -0.01]| 0.010422692
[0.0, 0.0, -0.02]| 0.009896462

[-0.01, -0.0, -0.02]| 0.009987077
[-0.01, 0.0, -0.01]| 0.013718461
[-0.0, 0.0, -0.01]| 0.006008693

[0.01, 0.01, -0.02]| 0.01000823
[0.0, 0.0, -0.02]| 0.012895539

[-0.01, -0.01, -0.01]| 0.017750308
[-0.01, -0.01, -0.01]| 0.009323
[0.0, -0.0, -0.01]| 0.01007
[0.03, 0.0, -0.0]| 0.009918231

[0.03, 0.0, 0.0]| 0.010000539
