-0.9940930604934692,9.194299927912652E-4,9.194299927912652E-4
-126.83000183105469,-0.009547770023345947,-0.009547770023345947
-126.54000091552734,-0.012517490424215794,-0.012517490424215794
-126.54000091552734,-0.012487329542636871,-0.012487329542636871
-126.18000030517578,0.007498050108551979,0.007498050108551979
-126.18000030517578,0.007376499939709902,0.007376499939709902
-0.9943064451217651,0.005259700119495392,0.005259700119495392
-126.7699966430664,-0.003821339923888445,-0.003821339923888445
-126.7699966430664,-0.003802370047196746,-0.003802370047196746
-0.9943459033966064,-0.003781750099733472,-0.003781750099733472
-126.70999908447266,-7.749599753879011E-4,-7.749599753879011E-4
-126.70999908447266,0.007297620177268982,0.007297620177268982
-0.9941746592521667,0.010118969716131687,0.010118969716131687
-0.9942399859428406,0.007076410111039877,0.007076410111039877
-0.9944012761116028,0.001164979999884963,0.001164979999884963
-0.9943369030952454,-0.0047940402291715145,-0.0047940402291715145
-0.9943225383758545,-0.0035494500771164894,-0.0035494500771164894
-126.83000183105469,0.01027223002165556,0.01027223002165556
-126.83000183105469,0.01027223002165556,0.01027223002165556
-0.9945064187049866,0.006422619801014662,0.006422619801014662
-0.9940798878669739,0.004376810044050217,0.004376810044050217
-0.9939783215522766,0.005433550104498863,0.005433550104498863
-0.9939718246459961,0.0024116900749504566,0.0024116900749504566
-0.9939534068107605,0.002397730015218258,0.002397730015218258
-0.9937765002250671,0.0013863800559192896,0.0013863800559192896
-0.9936370849609375,-0.00434783985838294,-0.00434783985838294
-0.9935998320579529,-0.006269440054893494,-0.006269440054893494
-0.993643045425415,-0.00619286997243762,-0.00619286997243762
-0.9938271641731262,-0.005024639889597893,-0.005024639889597893
-0.9939627647399902,-0.005177060142159462,-0.005177060142159462
-0.9940145611763,-0.004018700215965509,-0.004018700215965509
-0.9938247799873352,9.732599719427526E-4,9.732599719427526E-4
-0.9939106106758118,0.0061022997833788395,0.0061022997833788395
-0.9938310384750366,0.00600566016510129,0.00600566016510129
-0.9939623475074768,0.005023180041462183,0.005023180041462183
-0.9939312934875488,9.067900246009231E-4,9.067900246009231E-4
-0.9940853118896484,-0.004025809932500124,-0.004025809932500124
-0.9941434860229492,-0.005035620182752609,-0.005035620182752609
-0.9940493106842041,-0.00397406006231904,-0.00397406006231904
-0.9942682385444641,1.2986999354325235E-4,1.2986999354325235E-4
-0.9943647384643555,0.0010095300385728478,0.0010095300385728478
-0.9944570660591125,0.00316770002245903,0.00316770002245903
-0.9945847392082214,0.007162149995565414,0.007162149995565414
-0.9945021867752075,0.009120180271565914,0.009120180271565914
-0.9943341612815857,0.0070945098996162415,0.0070945098996162415
-0.9944162964820862,-0.0037294700741767883,-0.0037294700741767883
-0.9945942759513855,-0.008675199933350086,-0.008675199933350086
-0.9947119355201721,-0.004484919831156731,-0.004484919831156731
-0.9945645928382874,0.006603030022233725,0.006603030022233725
-0.994678258895874,0.008547569625079632,0.008547569625079632
-0.9947112202644348,0.0017306000227108598,0.0017306000227108598
-0.9947444796562195,-0.009885200299322605,-0.009885200299322605
-0.9946812987327576,-0.01059166993945837,-0.01059166993945837
